date,rainfall,temperature_2m,humidity,dewpoint_2m,apparent_temperature,pressure,precipitation
1966-05-25,0.0,34.641666666666666,45.083333333333336,20.22083333333333,36.7375,998.6208333333334,3.4
1966-05-26,0.0,35.737500000000004,37.5,18.008333333333333,37.2125,997.2708333333334,0.7
1966-05-27,0.0,36.3875,34.0,17.254166666666666,37.22916666666666,998.4375,0.1
1966-05-28,0.0,35.40416666666667,36.208333333333336,17.408333333333335,35.86666666666667,999.6625,0.0
1966-05-29,0.0,35.05833333333333,37.708333333333336,17.825,35.8875,999.7208333333332,0.0
1966-05-30,0.0,35.420833333333334,34.75,16.720833333333335,35.71666666666667,998.9791666666666,0.1
1966-05-31,0.0,34.050000000000004,41.875,18.529166666666665,35.541666666666664,999.8791666666666,0.8
1966-06-01,0.0,30.15416666666667,67.04166666666667,22.479166666666668,33.895833333333336,1000.6333333333332,0.6
1966-06-02,0.0,29.6875,68.875,22.866666666666664,33.766666666666666,1001.2208333333332,10.8
1966-06-03,0.0,29.15833333333333,73.375,23.616666666666664,33.74166666666667,1000.7208333333332,1.6
1966-06-04,12.535372734069824,30.14583333333333,68.75,23.491666666666664,34.75416666666667,999.725,6.5
1966-06-05,0.0,30.383333333333336,68.58333333333333,23.6875,35.40416666666667,1000.7416666666668,14.6
1966-06-06,0.0,30.6375,67.41666666666667,23.425,35.362500000000004,1002.3583333333332,0.7
1966-06-07,0.0,29.90833333333333,72.0,24.079166666666666,34.979166666666664,1003.7958333333332,13.7
1966-06-08,0.0,29.816666666666663,70.45833333333333,23.579166666666666,34.641666666666666,1003.8708333333334,1.3
1966-06-09,0.2841056585311889,29.65,71.625,23.5625,34.61666666666667,1003.15,23.6
1966-06-10,0.0,29.808333333333334,70.33333333333333,23.48333333333333,34.65833333333333,1004.1583333333332,5.2
1966-06-11,0.0,30.5,64.375,22.616666666666664,34.541666666666664,1004.1708333333332,0.0
1966-06-12,0.0,30.495833333333334,64.08333333333333,22.4875,34.670833333333334,1003.3166666666666,0.4
1966-06-13,0.0,30.1625,64.70833333333333,22.129166666666663,34.05416666666667,1003.0375,15.7
1966-06-14,0.8278820514678955,30.258333333333336,62.708333333333336,21.9625,33.766666666666666,1002.5541666666668,3.5
1966-06-15,0.4261584877967834,31.416666666666668,46.625,18.166666666666668,33.229166666666664,1003.6958333333332,0.6
1966-06-16,1.9195544719696045,30.35,56.625,20.404166666666665,33.25416666666667,1004.3458333333332,0.2
1966-06-17,0.0,29.28333333333333,64.79166666666667,21.704166666666666,32.30833333333333,1002.9375,0.7
1966-06-18,0.0,29.52916666666667,65.95833333333333,21.975,32.7875,1002.0833333333334,0.1
1966-06-19,0.0,29.90416666666667,62.875,21.829166666666666,33.050000000000004,1001.7625,0.7
1966-06-20,0.0,30.508333333333336,59.25,21.09583333333333,33.675000000000004,1001.9541666666668,15.1
1966-06-21,0.0,28.929166666666664,70.875,22.704166666666666,33.083333333333336,1002.5625,5.0
1966-06-22,0.0,29.875,65.41666666666667,22.175,33.920833333333334,1002.25,3.8
1966-06-23,0.0,29.929166666666664,65.04166666666667,22.2875,34.1875,1002.6875,7.4
1966-06-24,0.0,31.191666666666663,54.833333333333336,20.654166666666665,34.475,1002.4625,0.8
1966-06-25,0.0,31.320833333333336,53.875,20.40833333333333,34.55833333333333,1002.1333333333332,2.0
1966-06-26,0.0,32.045833333333334,46.29166666666666,18.58333333333333,34.208333333333336,1000.7875,0.4
1966-06-27,4.700764656066895,31.570833333333336,54.29166666666666,20.454166666666666,34.3875,1000.4708333333332,4.9
1966-06-28,0.1293797343969345,31.7375,53.16666666666666,20.7125,34.30416666666667,1000.1416666666668,0.4
1966-06-29,0.0,31.025,58.41666666666666,21.616666666666664,34.34166666666667,1000.8666666666668,0.1
1966-06-30,0.6037173271179199,30.2875,65.66666666666667,22.495833333333334,34.50833333333333,1000.375,6.9
1966-07-01,0.0,30.02916666666667,69.91666666666667,23.27083333333333,34.641666666666666,1001.4208333333332,6.2
1966-07-02,0.0,30.225,69.70833333333333,23.45833333333333,34.57083333333333,1001.6041666666666,0.3
1966-07-03,0.1097667887806892,29.9,68.91666666666667,22.979166666666668,34.19166666666667,1001.6333333333332,2.7
1966-07-04,0.0,29.575,68.16666666666667,22.54583333333333,33.3625,1000.6125,0.3
1966-07-05,0.0,28.316666666666663,76.58333333333333,23.325,32.62916666666667,999.95,5.5
1966-07-06,1.016135334968567,29.0875,70.54166666666667,22.9375,32.69583333333333,1001.1375,10.1
1966-07-07,4.700764656066895,28.679166666666664,71.70833333333333,22.7625,32.7125,1001.8708333333334,21.8
1966-07-08,0.0,28.90416666666667,74.33333333333333,23.525,33.9125,1000.7541666666666,3.7
1966-07-09,0.0,28.625,75.20833333333333,23.504166666666663,33.63333333333333,999.725,4.7
1966-07-10,0.0,28.65416666666667,74.91666666666667,23.5875,33.36666666666667,999.9875,7.0
1966-07-11,0.0,29.891666666666666,67.66666666666667,23.0375,34.516666666666666,1000.2875,10.2
1966-07-12,0.7812905311584473,30.354166666666668,61.333333333333336,21.84583333333333,34.045833333333334,999.6625,0.3
1966-07-13,5.9852375984191895,31.245833333333334,58.66666666666666,21.79583333333333,34.670833333333334,1000.6375,0.0
1966-07-14,0.0,30.275,63.875,22.4,34.050000000000004,1001.9416666666666,1.6
1966-07-15,0.60654616355896,29.90833333333333,58.583333333333336,20.791666666666668,32.612500000000004,1002.0041666666666,0.0
1966-07-16,0.0,27.9,70.45833333333333,21.8,30.808333333333334,1001.3041666666668,0.0
1966-07-17,0.0,29.33333333333333,59.91666666666666,20.45,31.495833333333334,1000.2208333333332,0.1
1966-07-18,0.0,29.541666666666668,58.833333333333336,20.445833333333333,31.683333333333334,999.4041666666668,2.5
1966-07-19,0.0,30.166666666666668,58.333333333333336,20.7375,32.57083333333333,1000.1375,0.8
1966-07-20,0.1646501868963241,29.70833333333333,62.208333333333336,21.48333333333333,33.050000000000004,1002.225,10.8
1966-07-21,0.0,28.67083333333333,70.95833333333333,22.53333333333333,32.958333333333336,1002.5666666666666,7.1
1966-07-22,6.595778465270996,29.729166666666668,62.04166666666666,21.45,33.025,1001.8083333333334,4.4
1966-07-23,0.0,29.816666666666663,59.66666666666666,20.829166666666666,32.80416666666667,1000.9458333333332,0.1
1966-07-24,0.0,30.1625,58.66666666666666,20.6,32.645833333333336,1000.4916666666668,0.0
1966-07-25,4.325011730194092,29.125,64.29166666666667,21.329166666666666,31.92083333333333,1000.7708333333334,4.8
1966-07-26,0.0,30.3375,55.208333333333336,20.10833333333333,32.420833333333334,1002.0791666666668,0.0
1966-07-27,0.0,29.85833333333333,55.91666666666666,19.90833333333333,31.42083333333333,1002.1416666666668,0.0
1966-07-28,0.0,29.391666666666666,56.625,19.83333333333333,31.1,1002.075,0.0
