TIME,LONGITUDE,LATITUDE,RAINFALL,time,lon,lat,rf
1951-03-31,79.5,12.0,0.12524199485778809,,,,
1951-04-01,79.5,12.0,0.0,,,,
1951-04-02,79.5,12.0,0.0,,,,
1951-04-03,79.5,12.0,0.0,,,,
1951-04-04,79.5,12.0,0.0,,,,
1951-04-05,79.5,12.0,0.0,,,,
1951-04-06,79.5,12.0,0.0,,,,
1951-04-07,79.5,12.0,0.0,,,,
1951-04-08,79.5,12.0,0.0,,,,
1951-04-09,79.5,12.0,0.0,,,,
1951-04-10,79.5,12.0,0.0,,,,
1951-04-11,79.5,12.0,20.38849639892578,,,,
1951-04-12,79.5,12.0,8.827125549316406,,,,
1951-04-13,79.5,12.0,0.5910177826881409,,,,
1951-04-14,79.5,12.0,0.0,,,,
1951-04-15,79.5,12.0,0.0,,,,
1951-04-16,79.5,12.0,0.0,,,,
1951-04-17,79.5,12.0,0.0,,,,
1951-04-18,79.5,12.0,37.48630142211914,,,,
1951-04-19,79.5,12.0,5.534890174865723,,,,
1951-04-20,79.5,12.0,1.0674259662628174,,,,
1951-04-21,79.5,12.0,2.592595338821411,,,,
1951-04-22,79.5,12.0,0.0,,,,
1951-04-23,79.5,12.0,0.0,,,,
1951-04-24,79.5,12.0,0.0,,,,
1951-04-25,79.5,12.0,0.0,,,,
1951-04-26,79.5,12.0,0.0,,,,
1951-04-27,79.5,12.0,0.0,,,,
1951-04-28,79.5,12.0,0.0,,,,
1951-04-29,79.5,12.0,0.0,,,,
1951-04-30,79.5,12.0,35.55747604370117,,,,
1951-05-01,79.5,12.0,0.534649133682251,,,,
1951-05-02,79.5,12.0,0.0,,,,
1951-05-03,79.5,12.0,0.0,,,,
1951-05-04,79.5,12.0,0.0,,,,
1951-05-05,79.5,12.0,0.0,,,,
1951-05-06,79.5,12.0,0.0,,,,
1951-05-07,79.5,12.0,0.0,,,,
1951-05-08,79.5,12.0,0.0,,,,
1951-05-09,79.5,12.0,0.0,,,,
1951-05-10,79.5,12.0,0.0,,,,
1951-05-11,79.5,12.0,0.0,,,,
1951-05-12,79.5,12.0,0.0,,,,
1951-05-13,79.5,12.0,0.0,,,,
1951-05-14,79.5,12.0,0.0,,,,
1951-05-15,79.5,12.0,0.0,,,,
1951-05-16,79.5,12.0,0.0,,,,
1951-05-17,79.5,12.0,0.0,,,,
1951-05-18,79.5,12.0,0.0,,,,
1951-05-19,79.5,12.0,0.0,,,,
1951-05-20,79.5,12.0,0.0,,,,
1951-05-21,79.5,12.0,15.346739768981934,,,,
1951-05-22,79.5,12.0,1.4975351095199585,,,,
1951-05-23,79.5,12.0,1.9288252592086792,,,,
1951-05-24,79.5,12.0,0.12544876337051392,,,,
1951-05-25,79.5,12.0,0.11408831179141998,,,,
1951-05-26,79.5,12.0,0.0,,,,
1951-05-27,79.5,12.0,0.0,,,,
1951-05-28,79.5,12.0,0.0,,,,
1951-05-29,79.5,12.0,0.0,,,,
1951-05-30,79.5,12.0,5.605203151702881,,,,
1951-05-31,79.5,12.0,0.0,,,,
1951-06-01,79.5,12.0,0.0,,,,
1951-06-02,79.5,12.0,0.0,,,,
1951-06-03,79.5,12.0,0.0,,,,
1951-06-04,79.5,12.0,0.0,,,,
1951-06-05,79.5,12.0,0.0,,,,
1951-06-06,79.5,12.0,0.17423439025878906,,,,
1951-06-07,79.5,12.0,0.0,,,,
1951-06-08,79.5,12.0,0.12544876337051392,,,,
1951-06-09,79.5,12.0,0.0,,,,
1951-06-10,79.5,12.0,0.0,,,,
1951-06-11,79.5,12.0,0.0,,,,
1951-06-12,79.5,12.0,0.0,,,,
1951-06-13,79.5,12.0,0.10397453606128693,,,,
1951-06-14,79.5,12.0,0.5716594457626343,,,,
1951-06-15,79.5,12.0,0.0,,,,
1951-06-16,79.5,12.0,0.0,,,,
1951-06-17,79.5,12.0,0.0,,,,
1951-06-18,79.5,12.0,0.9548044800758362,,,,
1951-06-19,79.5,12.0,6.576166152954102,,,,
1951-06-20,79.5,12.0,0.0,,,,
1951-06-21,79.5,12.0,1.0955003499984741,,,,
1951-06-22,79.5,12.0,0.0,,,,
1951-06-23,79.5,12.0,0.0,,,,
1951-06-24,79.5,12.0,0.0,,,,
1951-06-25,79.5,12.0,0.0,,,,
1951-06-26,79.5,12.0,0.0,,,,
1951-06-27,79.5,12.0,0.0,,,,
1951-06-28,79.5,12.0,0.0,,,,
1951-06-29,79.5,12.0,0.0,,,,
1951-06-30,79.5,12.0,0.0,,,,
1951-07-01,79.5,12.0,0.0,,,,
1951-07-02,79.5,12.0,2.5158591270446777,,,,
1951-07-03,79.5,12.0,0.0,,,,
1951-07-04,79.5,12.0,0.1655399054288864,,,,
1951-07-05,79.5,12.0,0.3914794921875,,,,
1951-07-06,79.5,12.0,0.2515859007835388,,,,
1951-07-07,79.5,12.0,27.744144439697266,,,,
1951-07-08,79.5,12.0,0.16029563546180725,,,,
1951-07-09,79.5,12.0,0.8008551597595215,,,,
1951-07-10,79.5,12.0,0.0,,,,
1951-07-11,79.5,12.0,0.0,,,,
1951-07-12,79.5,12.0,0.0,,,,
1951-07-13,79.5,12.0,0.2505468726158142,,,,
1951-07-14,79.5,12.0,0.0,,,,
1951-07-15,79.5,12.0,0.0,,,,
1951-07-16,79.5,12.0,16.334550857543945,,,,
1951-07-17,79.5,12.0,0.1086687296628952,,,,
1951-07-18,79.5,12.0,2.9277405738830566,,,,
1951-07-19,79.5,12.0,0.0,,,,
1951-07-20,79.5,12.0,0.0,,,,
1951-07-21,79.5,12.0,0.0,,,,
1951-07-22,79.5,12.0,0.0,,,,
1951-07-23,79.5,12.0,0.14928114414215088,,,,
1951-07-24,79.5,12.0,3.245978832244873,,,,
1951-07-25,79.5,12.0,0.9190895557403564,,,,
1951-07-26,79.5,12.0,0.0,,,,
1951-07-27,79.5,12.0,0.0,,,,
1951-07-28,79.5,12.0,0.0,,,,
1951-07-29,79.5,12.0,0.6760294437408447,,,,
1951-07-30,79.5,12.0,0.7886868119239807,,,,
1951-07-31,79.5,12.0,3.019030809402466,,,,
1951-08-01,79.5,12.0,0.0,,,,
1951-08-02,79.5,12.0,0.0,,,,
1951-08-03,79.5,12.0,0.0,,,,
1951-08-04,79.5,12.0,0.4193098545074463,,,,
1951-08-05,79.5,12.0,0.0,,,,
1951-08-06,79.5,12.0,0.0,,,,
1951-08-07,79.5,12.0,0.0,,,,
1951-08-08,79.5,12.0,0.2299894094467163,,,,
1951-08-09,79.5,12.0,1.2057019472122192,,,,
1951-08-10,79.5,12.0,0.0,,,,
1951-08-11,79.5,12.0,0.0,,,,
1951-08-12,79.5,12.0,2.012665033340454,,,,
1951-08-13,79.5,12.0,12.36157512664795,,,,
1951-08-14,79.5,12.0,3.694561719894409,,,,
1951-08-15,79.5,12.0,43.71870803833008,,,,
1951-08-16,79.5,12.0,0.0,,,,
1951-08-17,79.5,12.0,0.0,,,,
1951-08-18,79.5,12.0,0.0,,,,
1951-08-19,79.5,12.0,0.0,,,,
1951-08-20,79.5,12.0,0.0,,,,
1951-08-21,79.5,12.0,5.740969181060791,,,,
1951-08-22,79.5,12.0,5.8390302658081055,,,,
1951-08-23,79.5,12.0,0.0,,,,
1951-08-24,79.5,12.0,4.432864189147949,,,,
1951-08-25,79.5,12.0,0.6307788491249084,,,,
1951-08-26,79.5,12.0,4.288145542144775,,,,
1951-08-27,79.5,12.0,12.780892372131348,,,,
1951-08-28,79.5,12.0,0.0,,,,
1951-08-29,79.5,12.0,51.14692687988281,,,,
1951-08-30,79.5,12.0,5.598897457122803,,,,
1951-08-31,79.5,12.0,0.0,,,,
1951-09-01,79.5,12.0,0.0,,,,
1951-09-02,79.5,12.0,0.0,,,,
1951-09-03,79.5,12.0,0.0,,,,
1951-09-04,79.5,12.0,0.0,,,,
1951-09-05,79.5,12.0,0.0,,,,
1951-09-06,79.5,12.0,0.0,,,,
1951-09-07,79.5,12.0,0.0,,,,
1951-09-08,79.5,12.0,0.0,,,,
1951-09-09,79.5,12.0,0.0,,,,
1951-09-10,79.5,12.0,0.0,,,,
1951-09-11,79.5,12.0,25.825822830200195,,,,
1951-09-12,79.5,12.0,8.89610481262207,,,,
1951-09-13,79.5,12.0,0.0,,,,
1951-09-14,79.5,12.0,6.612871170043945,,,,
1951-09-15,79.5,12.0,0.0,,,,
1951-09-16,79.5,12.0,0.0,,,,
1951-09-17,79.5,12.0,0.0,,,,
1951-09-18,79.5,12.0,0.0,,,,
1951-09-19,79.5,12.0,0.0,,,,
1951-09-20,79.5,12.0,0.0,,,,
1951-09-21,79.5,12.0,0.0,,,,
1951-09-22,79.5,12.0,0.0,,,,
1951-09-23,79.5,12.0,0.0,,,,
1951-09-24,79.5,12.0,0.0,,,,
1951-09-25,79.5,12.0,0.0,,,,
1951-09-26,79.5,12.0,0.22852258384227753,,,,
1951-09-27,79.5,12.0,5.369492530822754,,,,
1951-09-28,79.5,12.0,1.9528499841690063,,,,
1951-09-29,79.5,12.0,1.8003287315368652,,,,
1951-09-30,79.5,12.0,6.224094867706299,,,,
1951-10-01,79.5,12.0,0.0,,,,
1951-10-02,79.5,12.0,0.11408831179141998,,,,
1951-10-03,79.5,12.0,0.0,,,,
1951-10-04,79.5,12.0,0.0,,,,
1951-10-05,79.5,12.0,0.0,,,,
1951-10-06,79.5,12.0,10.699893951416016,,,,
1951-10-07,79.5,12.0,0.0,,,,
1951-10-08,79.5,12.0,0.4193098545074463,,,,
1951-10-09,79.5,12.0,0.0,,,,
1951-10-10,79.5,12.0,1.1437199115753174,,,,
1951-10-11,79.5,12.0,0.48088693618774414,,,,
1951-10-12,79.5,12.0,0.0,,,,
1951-10-13,79.5,12.0,0.19909526407718658,,,,
1951-10-14,79.5,12.0,0.0,,,,
1951-10-15,79.5,12.0,6.300997734069824,,,,
1951-10-16,79.5,12.0,0.0,,,,
1951-10-17,79.5,12.0,0.0,,,,
1951-10-18,79.5,12.0,0.0,,,,
1951-10-19,79.5,12.0,0.0,,,,
1951-10-20,79.5,12.0,6.564259052276611,,,,
1951-10-21,79.5,12.0,0.25089752674102783,,,,
1951-10-22,79.5,12.0,0.7296163439750671,,,,
1951-10-23,79.5,12.0,0.810291588306427,,,,
1951-10-24,79.5,12.0,0.0,,,,
1951-10-25,79.5,12.0,0.0,,,,
1951-10-26,79.5,12.0,0.0,,,,
1951-10-27,79.5,12.0,0.0,,,,
1951-10-28,79.5,12.0,0.0,,,,
1951-10-29,79.5,12.0,21.444448471069336,,,,
1951-10-30,79.5,12.0,0.16029563546180725,,,,
1951-10-31,79.5,12.0,0.0,,,,
1951-11-01,79.5,12.0,0.0,,,,
1951-11-02,79.5,12.0,2.046616315841675,,,,
1951-11-03,79.5,12.0,0.5744749903678894,,,,
1951-11-04,79.5,12.0,0.0,,,,
1951-11-05,79.5,12.0,0.0,,,,
1951-11-06,79.5,12.0,16.68326187133789,,,,
1951-11-07,79.5,12.0,12.892369270324707,,,,
1951-11-08,79.5,12.0,68.38909149169922,,,,
1951-11-09,79.5,12.0,0.0,,,,
1951-11-10,79.5,12.0,20.50826072692871,,,,
1951-11-11,79.5,12.0,1.0593451261520386,,,,
1951-11-12,79.5,12.0,0.0,,,,
1951-11-13,79.5,12.0,0.0,,,,
1951-11-14,79.5,12.0,0.0,,,,
1951-11-15,79.5,12.0,0.0,,,,
1951-11-16,79.5,12.0,0.0,,,,
1951-11-17,79.5,12.0,0.0,,,,
1951-11-18,79.5,12.0,76.02613067626953,,,,
1951-11-19,79.5,12.0,45.756980895996094,,,,
1951-11-20,79.5,12.0,1.6614556312561035,,,,
1951-11-21,79.5,12.0,8.536396026611328,,,,
1951-11-22,79.5,12.0,0.0,,,,
1951-11-23,79.5,12.0,1.7775555849075317,,,,
1951-11-24,79.5,12.0,0.0,,,,
1951-11-25,79.5,12.0,0.0,,,,
1951-11-26,79.5,12.0,0.0,,,,
1951-11-27,79.5,12.0,0.0,,,,
1951-11-28,79.5,12.0,16.095491409301758,,,,
1951-11-29,79.5,12.0,16.03389549255371,,,,
1951-11-30,79.5,12.0,13.004133224487305,,,,
1951-12-01,79.5,12.0,0.0,,,,
1951-12-02,79.5,12.0,0.0,,,,
1951-12-03,79.5,12.0,0.0,,,,
1951-12-04,79.5,12.0,0.0,,,,
1951-12-05,79.5,12.0,0.0,,,,
1951-12-06,79.5,12.0,0.0,,,,
1951-12-07,79.5,12.0,0.0,,,,
1951-12-08,79.5,12.0,0.0,,,,
1951-12-09,79.5,12.0,0.0,,,,
1951-12-10,79.5,12.0,0.0,,,,
1951-12-11,79.5,12.0,0.0,,,,
1951-12-12,79.5,12.0,0.0,,,,
1951-12-13,79.5,12.0,0.0,,,,
1951-12-14,79.5,12.0,0.0,,,,
1951-12-15,79.5,12.0,0.0,,,,
1951-12-16,79.5,12.0,0.0,,,,
1951-12-17,79.5,12.0,0.43915361166000366,,,,
1951-12-18,79.5,12.0,0.0,,,,
1951-12-19,79.5,12.0,0.0,,,,
1951-12-20,79.5,12.0,0.0,,,,
1951-12-21,79.5,12.0,0.0,,,,
1951-12-22,79.5,12.0,0.0,,,,
1951-12-23,79.5,12.0,0.0,,,,
1951-12-24,79.5,12.0,0.0,,,,
1951-12-25,79.5,12.0,0.0,,,,
1951-12-26,79.5,12.0,0.0,,,,
1951-12-27,79.5,12.0,0.0,,,,
1951-12-28,79.5,12.0,0.0,,,,
1951-12-29,79.5,12.0,0.0,,,,
1951-12-30,79.5,12.0,0.0,,,,
1951-12-31,79.5,12.0,0.0,,,,
1952-01-01,79.5,12.0,0.0,,,,
1952-01-02,79.5,12.0,0.0,,,,
1952-01-03,79.5,12.0,0.0,,,,
1952-01-04,79.5,12.0,0.0,,,,
1952-01-05,79.5,12.0,0.0,,,,
1952-01-06,79.5,12.0,0.0,,,,
1952-01-07,79.5,12.0,0.0,,,,
1952-01-08,79.5,12.0,0.0,,,,
1952-01-09,79.5,12.0,0.0,,,,
1952-01-10,79.5,12.0,0.0,,,,
1952-01-11,79.5,12.0,0.0,,,,
1952-01-12,79.5,12.0,0.0,,,,
1952-01-13,79.5,12.0,0.0,,,,
1952-01-14,79.5,12.0,0.0,,,,
1952-01-15,79.5,12.0,0.0,,,,
1952-01-16,79.5,12.0,0.0,,,,
1952-01-17,79.5,12.0,0.0,,,,
1952-01-18,79.5,12.0,0.0,,,,
1952-01-19,79.5,12.0,0.0,,,,
1952-01-20,79.5,12.0,0.0,,,,
1952-01-21,79.5,12.0,0.0,,,,
1952-01-22,79.5,12.0,0.0,,,,
1952-01-23,79.5,12.0,0.0,,,,
1952-01-24,79.5,12.0,0.0,,,,
1952-01-25,79.5,12.0,0.0,,,,
1952-01-26,79.5,12.0,0.0,,,,
1952-01-27,79.5,12.0,0.0,,,,
1952-01-28,79.5,12.0,0.7108762860298157,,,,
1952-01-29,79.5,12.0,0.8103721141815186,,,,
1952-01-30,79.5,12.0,0.19465188682079315,,,,
1952-01-31,79.5,12.0,0.491043359041214,,,,
1952-02-01,79.5,12.0,0.0,,,,
1952-02-02,79.5,12.0,0.0,,,,
1952-02-03,79.5,12.0,0.0,,,,
1952-02-04,79.5,12.0,0.0,,,,
1952-02-05,79.5,12.0,0.0,,,,
1952-02-06,79.5,12.0,0.0,,,,
1952-02-07,79.5,12.0,0.0,,,,
1952-02-08,79.5,12.0,0.0,,,,
1952-02-09,79.5,12.0,0.0,,,,
1952-02-10,79.5,12.0,0.0,,,,
1952-02-11,79.5,12.0,0.0,,,,
1952-02-12,79.5,12.0,0.0,,,,
1952-02-13,79.5,12.0,0.0,,,,
1952-02-14,79.5,12.0,0.0,,,,
1952-02-15,79.5,12.0,0.0,,,,
1952-02-16,79.5,12.0,0.0,,,,
1952-02-17,79.5,12.0,0.0,,,,
1952-02-18,79.5,12.0,0.0,,,,
1952-02-19,79.5,12.0,0.0,,,,
1952-02-20,79.5,12.0,0.0,,,,
1952-02-21,79.5,12.0,5.432296276092529,,,,
1952-02-22,79.5,12.0,7.81957483291626,,,,
1952-02-23,79.5,12.0,0.2033986896276474,,,,
1952-02-24,79.5,12.0,3.8166918754577637,,,,
1952-02-25,79.5,12.0,2.4375391006469727,,,,
1952-02-26,79.5,12.0,0.3467389643192291,,,,
1952-02-27,79.5,12.0,0.0,,,,
1952-02-28,79.5,12.0,0.0,,,,
1952-02-29,79.5,12.0,0.0,,,,
1952-03-01,79.5,12.0,0.0,,,,
1952-03-02,79.5,12.0,0.0,,,,
1952-03-03,79.5,12.0,0.0,,,,
1952-03-04,79.5,12.0,0.0,,,,
1952-03-05,79.5,12.0,0.0,,,,
1952-03-06,79.5,12.0,0.0,,,,
1952-03-07,79.5,12.0,0.0,,,,
1952-03-08,79.5,12.0,0.0,,,,
1952-03-09,79.5,12.0,0.0,,,,
1952-03-10,79.5,12.0,0.0,,,,
1952-03-11,79.5,12.0,0.0,,,,
1952-03-12,79.5,12.0,0.0,,,,
1952-03-13,79.5,12.0,0.0,,,,
1952-03-14,79.5,12.0,0.0,,,,
1952-03-15,79.5,12.0,0.0,,,,
1952-03-16,79.5,12.0,0.0,,,,
1952-03-17,79.5,12.0,0.0,,,,
1952-03-18,79.5,12.0,0.0,,,,
1952-03-19,79.5,12.0,0.0,,,,
1952-03-20,79.5,12.0,0.0,,,,
1952-03-21,79.5,12.0,0.0,,,,
1952-03-22,79.5,12.0,0.0,,,,
1952-03-23,79.5,12.0,0.0,,,,
1952-03-24,79.5,12.0,0.0,,,,
1952-03-25,79.5,12.0,0.0,,,,
1952-03-26,79.5,12.0,0.0,,,,
1952-03-27,79.5,12.0,0.0,,,,
1952-03-28,79.5,12.0,0.0,,,,
1952-03-29,79.5,12.0,0.0,,,,
1952-03-30,79.5,12.0,0.0,,,,
1952-03-31,79.5,12.0,0.0,,,,
1952-04-01,79.5,12.0,0.0,,,,
1952-04-02,79.5,12.0,0.0,,,,
1952-04-03,79.5,12.0,0.0,,,,
1952-04-04,79.5,12.0,17.720680236816406,,,,
1952-04-05,79.5,12.0,0.0,,,,
1952-04-06,79.5,12.0,0.0,,,,
1952-04-07,79.5,12.0,0.0,,,,
1952-04-08,79.5,12.0,0.0,,,,
1952-04-09,79.5,12.0,0.0,,,,
1952-04-10,79.5,12.0,0.0,,,,
1952-04-11,79.5,12.0,0.0,,,,
1952-04-12,79.5,12.0,0.0,,,,
1952-04-13,79.5,12.0,0.0,,,,
1952-04-14,79.5,12.0,0.0,,,,
1952-04-15,79.5,12.0,0.0,,,,
1952-04-16,79.5,12.0,0.0,,,,
1952-04-17,79.5,12.0,0.0,,,,
1952-04-18,79.5,12.0,0.0,,,,
1952-04-19,79.5,12.0,0.0,,,,
1952-04-20,79.5,12.0,0.0,,,,
1952-04-21,79.5,12.0,0.0,,,,
1952-04-22,79.5,12.0,0.0,,,,
1952-04-23,79.5,12.0,0.0,,,,
1952-04-24,79.5,12.0,0.0,,,,
1952-04-25,79.5,12.0,0.0,,,,
1952-04-26,79.5,12.0,0.0,,,,
1952-04-27,79.5,12.0,0.0,,,,
1952-04-28,79.5,12.0,0.0,,,,
1952-04-29,79.5,12.0,0.0,,,,
1952-04-30,79.5,12.0,0.0,,,,
1952-05-01,79.5,12.0,0.0,,,,
1952-05-02,79.5,12.0,0.0,,,,
1952-05-03,79.5,12.0,0.0,,,,
1952-05-04,79.5,12.0,0.0,,,,
1952-05-05,79.5,12.0,0.0,,,,
1952-05-06,79.5,12.0,0.0,,,,
1952-05-07,79.5,12.0,0.0,,,,
1952-05-08,79.5,12.0,0.0,,,,
1952-05-09,79.5,12.0,0.0,,,,
1952-05-10,79.5,12.0,0.0,,,,
1952-05-11,79.5,12.0,0.0,,,,
1952-05-12,79.5,12.0,0.0,,,,
1952-05-13,79.5,12.0,0.0,,,,
1952-05-14,79.5,12.0,0.0,,,,
1952-05-15,79.5,12.0,0.0,,,,
1952-05-16,79.5,12.0,0.0,,,,
1952-05-17,79.5,12.0,0.0,,,,
1952-05-18,79.5,12.0,0.0,,,,
1952-05-19,79.5,12.0,0.0,,,,
1952-05-20,79.5,12.0,0.0,,,,
1952-05-21,79.5,12.0,30.099761962890625,,,,
1952-05-22,79.5,12.0,12.774408340454102,,,,
1952-05-23,79.5,12.0,0.0,,,,
1952-05-24,79.5,12.0,0.0,,,,
1952-05-25,79.5,12.0,0.0,,,,
1952-05-26,79.5,12.0,0.7335227131843567,,,,
1952-05-27,79.5,12.0,0.0,,,,
1952-05-28,79.5,12.0,0.638119637966156,,,,
1952-05-29,79.5,12.0,0.0,,,,
1952-05-30,79.5,12.0,0.0,,,,
1952-05-31,79.5,12.0,0.0,,,,
1952-06-01,79.5,12.0,0.0,,,,
1952-06-02,79.5,12.0,0.0,,,,
1952-06-03,79.5,12.0,0.0,,,,
1952-06-04,79.5,12.0,0.0,,,,
1952-06-05,79.5,12.0,0.0,,,,
1952-06-06,79.5,12.0,0.17001394927501678,,,,
1952-06-07,79.5,12.0,0.12544876337051392,,,,
1952-06-08,79.5,12.0,0.0,,,,
1952-06-09,79.5,12.0,0.0,,,,
1952-06-10,79.5,12.0,0.0,,,,
1952-06-11,79.5,12.0,0.0,,,,
1952-06-12,79.5,12.0,0.0,,,,
1952-06-13,79.5,12.0,0.0,,,,
1952-06-14,79.5,12.0,0.0,,,,
1952-06-15,79.5,12.0,0.0,,,,
1952-06-16,79.5,12.0,0.26483628153800964,,,,
1952-06-17,79.5,12.0,0.7365649342536926,,,,
1952-06-18,79.5,12.0,0.0,,,,
1952-06-19,79.5,12.0,0.0,,,,
1952-06-20,79.5,12.0,0.0,,,,
1952-06-21,79.5,12.0,1.4753354787826538,,,,
1952-06-22,79.5,12.0,0.16029563546180725,,,,
1952-06-23,79.5,12.0,7.268055438995361,,,,
1952-06-24,79.5,12.0,0.0,,,,
1952-06-25,79.5,12.0,0.8502638936042786,,,,
1952-06-26,79.5,12.0,0.0,,,,
1952-06-27,79.5,12.0,0.0,,,,
1952-06-28,79.5,12.0,12.076315879821777,,,,
1952-06-29,79.5,12.0,0.0,,,,
1952-06-30,79.5,12.0,0.0,,,,
1952-07-01,79.5,12.0,0.0,,,,
1952-07-02,79.5,12.0,0.0,,,,
1952-07-03,79.5,12.0,0.0,,,,
1952-07-04,79.5,12.0,0.40422382950782776,,,,
1952-07-05,79.5,12.0,0.0,,,,
1952-07-06,79.5,12.0,0.0,,,,
1952-07-07,79.5,12.0,0.3176576495170593,,,,
1952-07-08,79.5,12.0,0.9704289436340332,,,,
1952-07-09,79.5,12.0,1.2218161821365356,,,,
1952-07-10,79.5,12.0,0.13938751816749573,,,,
1952-07-11,79.5,12.0,15.072083473205566,,,,
1952-07-12,79.5,12.0,12.159293174743652,,,,
1952-07-13,79.5,12.0,0.13645856082439423,,,,
1952-07-14,79.5,12.0,0.0,,,,
1952-07-15,79.5,12.0,0.0,,,,
1952-07-16,79.5,12.0,0.0,,,,
1952-07-17,79.5,12.0,0.5004364252090454,,,,
1952-07-18,79.5,12.0,0.0,,,,
1952-07-19,79.5,12.0,0.0,,,,
1952-07-20,79.5,12.0,0.0,,,,
1952-07-21,79.5,12.0,0.0,,,,
1952-07-22,79.5,12.0,0.0,,,,
1952-07-23,79.5,12.0,0.0,,,,
1952-07-24,79.5,12.0,0.0,,,,
1952-07-25,79.5,12.0,0.0,,,,
1952-07-26,79.5,12.0,0.0,,,,
1952-07-27,79.5,12.0,0.0,,,,
1952-07-28,79.5,12.0,2.7674450874328613,,,,
1952-07-29,79.5,12.0,0.0,,,,
1952-07-30,79.5,12.0,0.0,,,,
1952-07-31,79.5,12.0,0.0,,,,
1952-08-01,79.5,12.0,0.0,,,,
1952-08-02,79.5,12.0,0.0,,,,
1952-08-03,79.5,12.0,0.0,,,,
1952-08-04,79.5,12.0,0.0,,,,
1952-08-05,79.5,12.0,3.1925771236419678,,,,
1952-08-06,79.5,12.0,0.0,,,,
1952-08-07,79.5,12.0,0.17423439025878906,,,,
1952-08-08,79.5,12.0,0.0,,,,
1952-08-09,79.5,12.0,0.3789246082305908,,,,
1952-08-10,79.5,12.0,0.0,,,,
1952-08-11,79.5,12.0,0.0,,,,
1952-08-12,79.5,12.0,0.0,,,,
1952-08-13,79.5,12.0,6.792819499969482,,,,
1952-08-14,79.5,12.0,0.0,,,,
1952-08-15,79.5,12.0,0.0,,,,
1952-08-16,79.5,12.0,4.310515880584717,,,,
1952-08-17,79.5,12.0,0.6746708154678345,,,,
1952-08-18,79.5,12.0,33.02790069580078,,,,
1952-08-19,79.5,12.0,15.06483268737793,,,,
1952-08-20,79.5,12.0,0.0,,,,
1952-08-21,79.5,12.0,2.501573324203491,,,,
1952-08-22,79.5,12.0,0.0,,,,
1952-08-23,79.5,12.0,0.17423439025878906,,,,
1952-08-24,79.5,12.0,0.0,,,,
1952-08-25,79.5,12.0,10.003996849060059,,,,
1952-08-26,79.5,12.0,0.9110368490219116,,,,
1952-08-27,79.5,12.0,7.763759136199951,,,,
1952-08-28,79.5,12.0,3.869802713394165,,,,
1952-08-29,79.5,12.0,12.379695892333984,,,,
1952-08-30,79.5,12.0,0.0,,,,
1952-08-31,79.5,12.0,0.0,,,,
1952-09-01,79.5,12.0,0.0,,,,
1952-09-02,79.5,12.0,0.0,,,,
1952-09-03,79.5,12.0,0.0,,,,
1952-09-04,79.5,12.0,0.0,,,,
1952-09-05,79.5,12.0,0.0,,,,
1952-09-06,79.5,12.0,0.0,,,,
1952-09-07,79.5,12.0,0.0,,,,
1952-09-08,79.5,12.0,0.0,,,,
1952-09-09,79.5,12.0,0.0,,,,
1952-09-10,79.5,12.0,0.0,,,,
1952-09-11,79.5,12.0,0.0,,,,
1952-09-12,79.5,12.0,0.0,,,,
1952-09-13,79.5,12.0,0.0,,,,
1952-09-14,79.5,12.0,0.0,,,,
1952-09-15,79.5,12.0,0.0,,,,
1952-09-16,79.5,12.0,0.0,,,,
1952-09-17,79.5,12.0,0.0,,,,
1952-09-18,79.5,12.0,0.0,,,,
1952-09-19,79.5,12.0,0.0,,,,
1952-09-20,79.5,12.0,0.0,,,,
1952-09-21,79.5,12.0,0.0,,,,
1952-09-22,79.5,12.0,0.0,,,,
1952-09-23,79.5,12.0,0.0,,,,
1952-09-24,79.5,12.0,0.0,,,,
1952-09-25,79.5,12.0,0.0,,,,
1952-09-26,79.5,12.0,1.1847939491271973,,,,
1952-09-27,79.5,12.0,0.0,,,,
1952-09-28,79.5,12.0,0.0,,,,
1952-09-29,79.5,12.0,0.0,,,,
1952-09-30,79.5,12.0,0.0,,,,
1952-10-01,79.5,12.0,0.0,,,,
1952-10-02,79.5,12.0,0.0,,,,
1952-10-03,79.5,12.0,0.2952873706817627,,,,
1952-10-04,79.5,12.0,8.846138000488281,,,,
1952-10-05,79.5,12.0,0.0,,,,
1952-10-06,79.5,12.0,0.0,,,,
1952-10-07,79.5,12.0,1.2882022857666016,,,,
1952-10-08,79.5,12.0,0.0,,,,
1952-10-09,79.5,12.0,0.0,,,,
1952-10-10,79.5,12.0,0.0,,,,
1952-10-11,79.5,12.0,0.0,,,,
1952-10-12,79.5,12.0,0.0,,,,
1952-10-13,79.5,12.0,3.6417441368103027,,,,
1952-10-14,79.5,12.0,9.738900184631348,,,,
1952-10-15,79.5,12.0,25.930944442749023,,,,
1952-10-16,79.5,12.0,0.0,,,,
1952-10-17,79.5,12.0,8.55392074584961,,,,
1952-10-18,79.5,12.0,41.21600341796875,,,,
1952-10-19,79.5,12.0,41.540428161621094,,,,
1952-10-20,79.5,12.0,0.9804372787475586,,,,
1952-10-21,79.5,12.0,5.587941646575928,,,,
1952-10-22,79.5,12.0,5.767153739929199,,,,
1952-10-23,79.5,12.0,0.0,,,,
1952-10-24,79.5,12.0,0.0,,,,
1952-10-25,79.5,12.0,0.0,,,,
1952-10-26,79.5,12.0,0.0,,,,
